timestamp,utilization
2026-07-08T11:38:49.891588+00:00,0.0
2026-07-08T11:39:25.891588+00:00,29.166666666666668
2026-07-08T11:40:01.891588+00:00,65.27777777777779
2026-07-08T11:40:37.891588+00:00,81.25
2026-07-08T11:41:13.891588+00:00,85.25326239055968
2026-07-08T11:41:49.891588+00:00,87.5
2026-07-08T11:42:25.891588+00:00,82.29674326244427
2026-07-08T11:43:01.891588+00:00,70.53733016350495
2026-07-08T11:43:37.891588+00:00,38.20553711931446
2026-07-08T11:44:13.891588+00:00,18.42346341675197
2026-07-08T11:44:49.891588+00:00,0.0
2026-07-08T11:45:25.891588+00:00,0.0
2026-07-08T11:46:01.891588+00:00,0.0
2026-07-08T11:46:37.891588+00:00,0.0
2026-07-08T11:47:13.891588+00:00,0.0
2026-07-08T11:47:49.891588+00:00,0.0
2026-07-08T11:48:25.891588+00:00,0.0
2026-07-08T11:49:01.891588+00:00,0.0
2026-07-08T11:49:37.891588+00:00,0.0
2026-07-08T11:50:13.891588+00:00,0.0
2026-07-08T11:50:49.891588+00:00,0.0
2026-07-08T11:51:25.891588+00:00,0.0
2026-07-08T11:52:01.891588+00:00,0.0
2026-07-08T11:52:37.891588+00:00,0.0
2026-07-08T11:53:13.891588+00:00,0.0
2026-07-08T11:53:49.891588+00:00,0.0
2026-07-08T11:54:25.891588+00:00,0.0
2026-07-08T11:55:01.891588+00:00,0.0
2026-07-08T11:55:37.891588+00:00,0.0
2026-07-08T11:56:13.891588+00:00,0.0
2026-07-08T11:56:49.891588+00:00,0.0
2026-07-08T11:57:25.891588+00:00,0.0
2026-07-08T11:58:01.891588+00:00,0.0
2026-07-08T11:58:37.891588+00:00,0.0
2026-07-08T11:59:13.891588+00:00,0.0
2026-07-08T11:59:49.891588+00:00,0.0
2026-07-08T12:00:25.891588+00:00,0.0
2026-07-08T12:01:01.891588+00:00,0.0
2026-07-08T12:01:37.891588+00:00,0.0
2026-07-08T12:02:13.891588+00:00,0.0
2026-07-08T12:02:49.891588+00:00,0.0
2026-07-08T12:03:25.891588+00:00,0.0
2026-07-08T12:04:01.891588+00:00,0.0
2026-07-08T12:04:37.891588+00:00,0.0
2026-07-08T12:05:13.891588+00:00,0.0
2026-07-08T12:05:49.891588+00:00,0.0
2026-07-08T12:06:25.891588+00:00,0.0
2026-07-08T12:07:01.891588+00:00,0.0
2026-07-08T12:07:37.891588+00:00,0.0
2026-07-08T12:08:13.891588+00:00,0.0
2026-07-08T12:08:49.891588+00:00,0.0
2026-07-08T12:09:25.891588+00:00,0.0
2026-07-08T12:10:01.891588+00:00,0.0
2026-07-08T12:10:37.891588+00:00,0.0
2026-07-08T12:11:13.891588+00:00,0.0
2026-07-08T12:11:49.891588+00:00,0.0
2026-07-08T12:12:25.891588+00:00,0.0
2026-07-08T12:13:01.891588+00:00,0.0
2026-07-08T12:13:37.891588+00:00,0.0
2026-07-08T12:14:13.891588+00:00,0.0
2026-07-08T12:14:49.891588+00:00,0.0
2026-07-08T12:15:25.891588+00:00,0.0
2026-07-08T12:16:01.891588+00:00,0.0
2026-07-08T12:16:37.891588+00:00,0.0
2026-07-08T12:17:13.891588+00:00,0.0
2026-07-08T12:17:49.891588+00:00,0.0
2026-07-08T12:18:25.891588+00:00,0.0
2026-07-08T12:19:01.891588+00:00,0.0
2026-07-08T12:19:37.891588+00:00,0.0
2026-07-08T12:20:13.891588+00:00,0.0
2026-07-08T12:20:49.891588+00:00,0.0
2026-07-08T12:21:25.891588+00:00,0.0
2026-07-08T12:22:01.891588+00:00,0.0
2026-07-08T12:22:37.891588+00:00,0.0
2026-07-08T12:23:13.891588+00:00,0.0
2026-07-08T12:23:49.891588+00:00,0.0
2026-07-08T12:24:25.891588+00:00,0.0
2026-07-08T12:25:01.891588+00:00,0.0
2026-07-08T12:25:37.891588+00:00,0.0
2026-07-08T12:26:13.891588+00:00,0.0
2026-07-08T12:26:49.891588+00:00,0.0
2026-07-08T12:27:25.891588+00:00,0.0
2026-07-08T12:28:01.891588+00:00,0.0
2026-07-08T12:28:37.891588+00:00,0.0
2026-07-08T12:29:13.891588+00:00,0.0
2026-07-08T12:29:49.891588+00:00,0.0
2026-07-08T12:30:25.891588+00:00,0.0
2026-07-08T12:31:01.891588+00:00,0.0
2026-07-08T12:31:37.891588+00:00,0.0
2026-07-08T12:32:13.891588+00:00,0.0
2026-07-08T12:32:49.891588+00:00,0.0
2026-07-08T12:33:25.891588+00:00,0.0
2026-07-08T12:34:01.891588+00:00,0.0
2026-07-08T12:34:37.891588+00:00,0.0
2026-07-08T12:35:13.891588+00:00,0.0
2026-07-08T12:35:49.891588+00:00,0.0
2026-07-08T12:36:25.891588+00:00,0.0
2026-07-08T12:37:01.891588+00:00,0.0
2026-07-08T12:37:37.891588+00:00,0.0
2026-07-08T12:38:13.891588+00:00,0.0
